wkt_geom,Address,City,province,Country,result_num,osm_id,display_na,category,type,latlong
Point (-79.51608110000000806 43.74838015000000269),2780 JANE ST,Toronto,ON,Canada,0,56426525,"Medical Professional Building, 2780, Jane Street, Humber River—Black Creek, North York, Toronto, Golden Horseshoe, Ontario, M3N 1K1, Canada",building,commercial,"43.74838015,-79.51608110000001"
Point (-79.37816754089121218 43.66302699224969075),279 MUTUAL ST,Toronto,ON,Canada,0,401029710,"279, Mutual Street, Church-Wellesley Village, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 1M3, Canada",place,house,"43.66302699224969,-79.37816754089121"
Point (-79.51453295000001731 43.74865015000000312),2775 JANE ST,Toronto,ON,Canada,0,30955947,"2775, Jane Street, Humber River—Black Creek, North York, Toronto, Golden Horseshoe, Ontario, M3N 1K1, Canada",building,apartments,"43.74865015,-79.51453295000002"
Point (-79.39258069230768911 43.64967584615384055),278 QUEEN ST W,Toronto,ON,Canada,0,401220272,"278, Queen Street West, Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2A4, Canada",place,house,"43.64967584615384,-79.39258069230769"
Point (-79.38547719999999686 43.64592729999999676),280 SIMCOE ST,Toronto,ON,Canada,0,34121618,"Simcoe Street, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 3H6, Canada",highway,tertiary,"43.6459273,-79.3854772"
Point (-79.39837479999999914 43.65265550000000161),280 SPADINA AVE,Toronto,ON,Canada,0,6887349586,"Juicy Dimpling, 280, Spadina Avenue, Chinatown, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5T 2E4, Canada",amenity,restaurant,"43.6526555,-79.3983748"
Point (-79.18783615852272817 43.7707369999999969),280 MORNINGSIDE AVE,Toronto,ON,Canada,0,36860223,"280, Morningside Avenue, West Hill, Scarborough—Guildwood, Scarborough, Toronto, Golden Horseshoe, Ontario, M1E 3E6, Canada",building,apartments,"43.770737,-79.18783615852273"
Point (-79.3926270000000045 43.64967860000000144),280 QUEEN ST W,Toronto,ON,Canada,0,1237625827,"Aritzia, 280, Queen Street West, Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2A1, Canada",shop,clothes,"43.6496786,-79.392627"
Point (-79.24729879999999582 43.82203630000000061),2810 MARKHAM RD,Toronto,ON,Canada,0,896539378,"2810, Markham Road, Scarborough North, Scarborough, Toronto, Golden Horseshoe, Ontario, M1V 2W2, Canada",place,house,"43.8220363,-79.2472988"
Point (-79.30516726462965948 43.79838700000000529),2821 BIRCHMOUNT RD,Toronto,ON,Canada,0,36888109,"2821, Birchmount Road, L'Amoreaux, Scarborough—Agincourt, Scarborough, Toronto, Golden Horseshoe, Ontario, M1T 2Z3, Canada",building,apartments,"43.798387000000005,-79.30516726462966"
Point (-79.48272299999999291 43.72864599999999768),2800 KEELE ST,Toronto,ON,Canada,0,803333389,"2800, Keele Street, Downsview, York Centre, North York, Toronto, Golden Horseshoe, Ontario, M3M 2G7, Canada",place,house,"43.728646,-79.482723"
Point (-79.51509745799009465 43.75038614999999709),2801 JANE ST,Toronto,ON,Canada,0,32224282,"2801, Jane Street, Humber River—Black Creek, North York, Toronto, Golden Horseshoe, Ontario, M3N 1K1, Canada",building,apartments,"43.75038615,-79.5150974579901"
Point (-79.39997849999998891 43.63323040000000219),28 STADIUM RD,Toronto,ON,Canada,0,34891179,"28, Stadium Road, Bathurst Quay, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 1B3, Canada",building,apartments,"43.6332304,-79.39997849999999"
Point (-79.38047686143670489 43.6705260000000024),28 TED ROGERS WAY,Toronto,ON,Canada,0,229563562,"Couture, 28, Ted Rogers Way, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4Y 2J4, Canada",building,apartments,"43.670526,-79.3804768614367"
Point (-79.38990470077143868 43.67361834916573571),28 MCMURRICH ST,Toronto,ON,Canada,0,66227905,"28, McMurrich Street, Yorkville, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4W 0A4, Canada",place,house,"43.673618349165736,-79.38990470077144"
Point (-79.35743749528452895 43.65776979999999696),28 RIVER ST,Toronto,ON,Canada,0,195220906,"The Beer Store, 28, River Street, Corktown, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 3N9, Canada",shop,alcohol,"43.6577698,-79.35743749528453"
Point (-79.38239104001564783 43.66268680000000302),28 WOOD ST,Toronto,ON,Canada,0,70125380,"28, Wood Street, Church-Wellesley Village, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4Y 1X5, Canada",amenity,parking,"43.6626868,-79.38239104001565"
Point (-79.4032418999999976 43.65704180000000179),280 AUGUSTA AVE,Toronto,ON,Canada,0,4036608296,"280, Augusta Avenue, Kensington Market, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5T 2M1, Canada",place,house,"43.6570418,-79.4032419"
Point (-79.40725958413460717 43.75016750000000343),28 WILLIAM CARSON CRES,Toronto,ON,Canada,0,32326321,"28, William Carson Crescent, St. John, Don Valley West, North York, Toronto, Golden Horseshoe, Ontario, M2P 2E3, Canada",building,apartments,"43.7501675,-79.40725958413461"
Point (-79.49758173333333389 43.61756890000000197),28 WINDSOR ST,Toronto,ON,Canada,0,66211363,"28, Windsor Street, Mimico Village, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8Y 2R3, Canada",place,house,"43.6175689,-79.49758173333333"
Point (-79.39625460000000601 43.66793069999999943),273 BLOOR ST W,Toronto,ON,Canada,0,613782419,"Royal Conservatory of Music, 273, Bloor Street West, Bloor Street Culture Corridor, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5S 1W2, Canada",place,house,"43.6679307,-79.3962546"
Point (-79.37814516356485228 43.66297896899875042),273 MUTUAL ST,Toronto,ON,Canada,0,401029710,"273, Mutual Street, Church-Wellesley Village, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 1M3, Canada",place,house,"43.66297896899875,-79.37814516356485"
Point (-79.31000389999999811 43.70588450000000336),2723 ST CLAIR AVE E,Toronto,ON,Canada,0,804596544,"2723, St Clair Avenue East, Woodbine Gardens, Beaches—East York, East York, Toronto, Golden Horseshoe, Ontario, M4B 2N7, Canada",place,house,"43.7058845,-79.3100039"
Point (-79.323278184374999 43.77740199999999504),2727 VICTORIA PARK AVE,Toronto,ON,Canada,0,31754492,"2727, Victoria Park Avenue, Don Valley North, Scarborough, North York, Toronto, Golden Horseshoe, Ontario, M1T 3J4, Canada",building,apartments,"43.777401999999995,-79.323278184375"
Point (-79.32332888636364032 43.77834199999999498),2739 VICTORIA PARK AVE,Toronto,ON,Canada,0,31754491,"2739, Victoria Park Avenue, Don Valley North, Scarborough, North York, Toronto, Golden Horseshoe, Ontario, M1T 3J4, Canada",building,apartments,"43.778341999999995,-79.32332888636364"
Point (-79.3734669259259249 43.65704396296295897),274 GEORGE ST,Toronto,ON,Canada,0,401029695,"274, George Street, Moss Park, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 2N7, Canada",place,house,"43.65704396296296,-79.37346692592592"
Point (-79.286224098405512 43.70022749999999689),273 PHARMACY AVE,Toronto,ON,Canada,0,31373095,"Pharmacy Place, 273, Pharmacy Avenue, Scarborough Southwest, Scarborough, Toronto, Golden Horseshoe, Ontario, M1L 3P1, Canada",building,apartments,"43.7002275,-79.28622409840551"
Point (-79.58604480486457078 43.75347599999999915),2737 KIPLING AVE,Toronto,ON,Canada,0,31754977,"2737, Kipling Avenue, Etobicoke North, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9V 5C7, Canada",building,apartments,"43.753476,-79.58604480486457"
Point (-79.33504878807389105 43.77305649097716866),270 YORKLAND BLVD,Toronto,ON,Canada,0,75973932,"270, Yorkland Boulevard, Parkway Forest, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2J 0G7, Canada",place,house,"43.77305649097717,-79.33504878807389"
Point (-79.58944950000000063 43.75642210000000176),2700 KIPLING AVE,Toronto,ON,Canada,0,6334392494,"FreshChoice Indian Supermarket, 2700, Kipling Avenue, Etobicoke North, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9V 4P2, Canada",shop,supermarket,"43.7564221,-79.5894495"
Point (-79.51958350008271736 43.66229700000000236),270 THE KINGSWAY,Toronto,ON,Canada,0,673995476,"Scotiabank, 270, The Kingsway, Humber Valley, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9A 3V3, Canada",amenity,bank,"43.662297,-79.51958350008272"
Point (-79.39129597215908518 43.64505160000000217),270 WELLINGTON ST W,Toronto,ON,Canada,0,32023935,"The Icon I, 270, Wellington Street West, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 3P5, Canada",building,residential,"43.6450516,-79.39129597215909"
Point (-79.50823139999999967 43.74800179999999727),271 GRANDRAVINE DR,Toronto,ON,Canada,0,859678170,"271, Grandravine Drive, Northwood Park, Humber River—Black Creek, North York, Toronto, Golden Horseshoe, Ontario, M3N 1J4, Canada",place,house,"43.7480018,-79.5082314"
Point (-79.33553057336510506 43.77377199999999391),271 YORKLAND BLVD,Toronto,ON,Canada,0,59146451,"271, Yorkland Boulevard, Parkway Forest, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2J 0G7, Canada",building,industrial,"43.773771999999994,-79.3355305733651"
Point (-79.36283799999999644 43.65144000000000091),271 FRONT ST E,Toronto,ON,Canada,0,4035520371,"271, Front Street East, Trefann Court, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 1E9, Canada",place,house,"43.65144,-79.362838"
Point (-79.36283799999999644 43.65144000000000091),271 FRONT ST EAST,Toronto,ON,Canada,0,4035520371,"271, Front Street East, Trefann Court, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 1E9, Canada",place,house,"43.65144,-79.362838"
Point (-79.33705260000000692 43.77458239999999989),275 YORKLAND BLVD,Toronto,ON,Canada,0,896757862,"275, Yorkland Boulevard, Parkway Forest, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2J 0B3, Canada",place,house,"43.7745824,-79.3370526"
Point (-79.33698975467288506 43.77481919999999604),275 YORKLAND RD,Toronto,ON,Canada,0,662257480,"Yorkland, 275, Yorkland Road, Parkway Forest, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2J 0B3, Canada",building,apartments,"43.774819199999996,-79.33698975467289"
Point (-79.33636429999999962 43.6448389999999975),275 UNWIN AVE,Toronto,ON,Canada,0,31779987,"Unwin Avenue, Port Lands, Toronto—Danforth, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 1A4, Canada",highway,tertiary,"43.644839,-79.3363643"
Point (-79.28330599999999606 43.7777497000000011),275 VILLAGE GREEN SQ,Toronto,ON,Canada,0,39210697,"Village Green Square, Agincourt Centre, Scarborough—Agincourt, Scarborough, Toronto, Golden Horseshoe, Ontario, M1P 5B7, Canada",highway,residential,"43.7777497,-79.283306"
Point (-79.3413958000000008 43.66362999999999772),276 CARLAW AVE,Toronto,ON,Canada,0,3790332007,"Dwell Gym, 276, Carlaw Avenue, Leslieville, Toronto—Danforth, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4M 3L1, Canada",leisure,fitness_centre,"43.66363,-79.3413958"
Point (-79.36666945774256021 43.76967343188709947),2760 OLD LESLIE ST,Toronto,ON,Canada,0,75974640,"2760, Old Leslie Street, Concord Park Place, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2K 1E3, Canada",place,house,"43.7696734318871,-79.36666945774256"
Point (-79.36641799999999591 43.76937130000000309),2756 OLD LESLIE ST,Toronto,ON,Canada,0,896762959,"2756, Old Leslie Street, Concord Park Place, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2K 1E3, Canada",place,house,"43.7693713,-79.366418"
Point (-79.58669920673077058 43.75466300000000075),2757 KIPLING AVE,Toronto,ON,Canada,0,31754998,"2757, Kipling Avenue, Etobicoke North, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9V 5C7, Canada",building,apartments,"43.754663,-79.58669920673077"
Point (-79.37327670000000523 43.66883270000000294),275 BLEECKER ST,Toronto,ON,Canada,0,3306925572,"Our Lady of Lourdes Food Bank, 275, Bleecker Street, St. James Town, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4X 1G3, Canada",amenity,social_facility,"43.6688327,-79.3732767"
Point (-79.33271279999999592 43.80013730000000294),275 CHESTER LE BLVD,Toronto,ON,Canada,0,896736029,"275, Chester Le Boulevard, Scarborough—Agincourt, Scarborough, Toronto, Golden Horseshoe, Ontario, M1W 2K7, Canada",place,house,"43.8001373,-79.3327128"
Point (-79.32342326943597755 43.77931350000000066),2743 VICTORIA PARK AVE,Toronto,ON,Canada,0,31754518,"2743, Victoria Park Avenue, Don Valley North, Scarborough, North York, Toronto, Golden Horseshoe, Ontario, M1T 3J4, Canada",building,apartments,"43.7793135,-79.32342326943598"
Point (-79.32342326943597755 43.77931350000000066),2743 VICTORIA PK AVE,Toronto,ON,Canada,0,31754518,"2743, Victoria Park Avenue, Don Valley North, Scarborough, North York, Toronto, Golden Horseshoe, Ontario, M1T 3J4, Canada",building,apartments,"43.7793135,-79.32342326943598"
Point (-79.37815262267363892 43.66299497674906149),275 MUTUAL ST,Toronto,ON,Canada,0,401029710,"275, Mutual Street, Church-Wellesley Village, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 1M3, Canada",place,house,"43.66299497674906,-79.37815262267364"
Point (-79.36800833135393418 43.65554254999999984),275 SHUTER ST,Toronto,ON,Canada,0,33406321,"275, Shuter Street, Moss Park, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 1W7, Canada",building,apartments,"43.65554255,-79.36800833135393"
Point (-79.36738049999999589 43.65134799999999871),275 KING ST E,Toronto,ON,Canada,0,6362817469,"Urban Barn, 275, King Street East, Moss Park, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 1K2, Canada",shop,furniture,"43.651348,-79.3673805"
Point (-79.30139570000000049 43.6876614000000032),275 MAIN ST,Toronto,ON,Canada,0,804593487,"275, Main Street, Danforth East, Beaches—East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4C 4X4, Canada",place,house,"43.6876614,-79.3013957"
Point (-79.38448819999999273 43.66864945000000375),33 CHARLES ST E,Toronto,ON,Canada,0,151526369,"Casa I, 33, Charles Street East, Yorkville, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4Y 0C3, Canada",building,apartments,"43.668649450000004,-79.38448819999999"
Point (-79.31950279999999509 43.67954069999999689),33 COATSWORTH CRES,Toronto,ON,Canada,0,804611670,"33, Coatsworth Crescent, Danforth Village, Beaches—East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4L 3C6, Canada",place,house,"43.6795407,-79.3195028"
Point (-79.39330559310344881 43.68169945517241359),33 ALCORN AVE,Toronto,ON,Canada,0,66228205,"33, Alcorn Avenue, Deer Park, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4T 1W2, Canada",place,house,"43.681699455172414,-79.39330559310345"
Point (-79.37720998730094379 43.64256330000000617),33 BAY ST,Toronto,ON,Canada,0,34769928,"33 Bay Street, 33, Bay Street, South Core, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5E, Canada",building,yes,"43.642563300000006,-79.37720998730094"
Point (-79.38563829999999655 43.66975920000000144),33 BLOOR ST E,Toronto,ON,Canada,0,5429171209,"CandyBit Social, 33, Bloor Street East, Yorkville, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4W 3H1, Canada",office,marketing,"43.6697592,-79.3856383"
Point (-79.39806400000000508 43.64320299999999975),33 DRAPER ST,Toronto,ON,Canada,0,4036639062,"33, Draper Street, CityPlace, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 1E3, Canada",place,house,"43.643203,-79.398064"
Point (-79.38327499999999759 43.65740410000000082),33 ELM ST,Toronto,ON,Canada,0,5718244424,"Adega, 33, Elm Street, Discovery District, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5G 1H1, Canada",amenity,restaurant,"43.6574041,-79.383275"
Point (-79.38542209999999955 43.66074540000000326),33 COLLEGE ST,Toronto,ON,Canada,0,4036608892,"33, College Street, Discovery District, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5G 2J3, Canada",place,house,"43.6607454,-79.3854221"
Point (-79.39469330000000014 43.69848329999999947),33 DAVISVILLE AVE,Toronto,ON,Canada,0,704303923,"Rental Office/Management Office, 33, Davisville Avenue, Chaplin Estates, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4S 2Y9, Canada",amenity,rental_office,"43.6984833,-79.3946933"
Point (-79.31015972727271901 43.7776645000000002),3275 SHEPPARD AVE E,Toronto,ON,Canada,0,31754471,"3275, Sheppard Avenue East, Sullivan, Scarborough—Agincourt, Scarborough, Toronto, Golden Horseshoe, Ontario, M1T 1P7, Canada",building,apartments,"43.7776645,-79.31015972727272"
Point (-79.39476550000000543 43.64928460000000143),328 QUEEN ST W,Toronto,ON,Canada,0,6401524465,"G-Star Raw, 328, Queen Street West, Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2L6, Canada",shop,clothes,"43.6492846,-79.3947655"
Point (-79.39192970000000571 43.64955199999999991),327 QUEEN ST W,Toronto,ON,Canada,0,6403221854,"327, Queen Street West, Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2A4, Canada",shop,vacant,"43.649552,-79.3919297"
Point (-79.51808624999999608 43.64572325000000319),3271 BLOOR ST W,Toronto,ON,Canada,0,72376086,"3271, Bloor Street West, The Kingsway, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8X 1E2, Canada",place,house,"43.64572325,-79.51808625"
Point (-79.18498139999999808 43.78755770000000069),3290 ELLESMERE RD,Toronto,ON,Canada,0,896569393,"3290, Ellesmere Road, Scarborough—Rouge Park, Scarborough, Toronto, Golden Horseshoe, Ontario, M1C 1H1, Canada",place,house,"43.7875577,-79.1849814"
Point (-79.48640709999999387 43.72826129999999978),33 AGATE RD,Toronto,ON,Canada,0,803328036,"33, Agate Road, Downsview, York Centre, North York, Toronto, Golden Horseshoe, Ontario, M3M 2K2, Canada",place,house,"43.7282613,-79.4864071"
Point (-79.41428380000000686 43.70279270000000338),328 WARREN RD,Toronto,ON,Canada,0,803431517,"328, Warren Road, Eglinton Way, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5N 1B1, Canada",place,house,"43.7027927,-79.4142838"
